0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, -7.853982
0.000000, 0.000000
0.000000, 0.000000
0.000000, -4.005531
0.000000, 5.969026
0.000000, 5.890486
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 7.853982
0.000000, -0.000000
0.000000, 0.000000
0.000000, -0.000000
0.000000, 0.000000
0.000000, -6.047566
0.000000, 6.126106
0.000000, 5.969026
0.000000, 1.806416
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, -7.853982
0.000000, -0.000000
0.000000, 0.000000
0.000000, -3.848451
0.000000, 5.969026
0.000000, 5.733407
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, -7.853982
0.000000, 0.000000
0.000000, -5.733407
0.000000, 5.969026
0.000000, 6.126106
0.000000, 1.492257
0.000000, 0.000000
0.000000, 0.000000
0.000000, -7.853982
0.000000, 0.000000
0.000000, -7.461283
0.000000, 5.969026
0.000000, 5.969026
0.000000, 3.377212
0.000000, 0.000000
0.000000, 0.000000
0.000000, -7.853982
0.000000, 0.000000
0.000000, 0.000000
0.000000, -3.377212
0.000000, 5.969026
0.000000, 5.262168
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, -7.853982
0.000000, 0.000000
0.000000, -5.262168
0.000000, 5.969026
0.000000, 6.126106
0.000000, 1.021018
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, -7.853982
0.000000, 0.000000
0.000000, 0.000000
0.000000, -3.063053
0.000000, 5.969026
0.000000, 4.948008
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, -7.853982
0.000000, 0.000000
0.000000, -4.948008
0.000000, 5.969026
0.000000, 5.969026
0.000000, 0.863938
0.000000, 0.000000
0.000000, 0.000000
0.000000, -7.853982
0.000000, 0.000000
0.000000, -6.832964
0.000000, 5.969026
0.000000, 6.126106
0.000000, 2.591814
0.000000, 0.000000
0.000000, 0.000000
0.000000, -7.853982
0.000000, 0.000000
0.000000, 0.000000
0.000000, -2.591814
0.000000, 5.969026
0.000000, 4.476770
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, -7.853982
0.000000, 0.000000
0.000000, -4.476770
0.000000, 5.969026
0.000000, 5.969026
0.000000, 0.392699
0.000000, 0.000000
0.000000, 0.000000
0.000000, -7.853982
0.000000, 0.000000
0.000000, -6.361725
0.000000, 5.969026
0.000000, 6.126106
0.000000, 2.120575
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 7.853982
0.000000, 0.000000
0.000000, 4.162610
0.000000, -5.969026
0.000000, -5.969026
0.000000, -0.078540
0.000000, 0.000000
0.000000, 0.000000
0.000000, 7.853982
0.000000, 0.000000
0.000000, 6.047566
0.000000, -5.969026
0.000000, -5.969026
0.000000, -1.963495
0.000000, 0.000000
0.000000, 0.000000
0.000000, 7.853982
0.000000, 0.000000
0.000000, 0.000000
0.000000, -0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, -0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, -0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, -0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, -0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, -0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, -0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, -0.000000
0.000000, 3.534292
0.000000, -5.969026
0.000000, -5.419247
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
