0.500000, 0.500000, 0.000000, 3.000000
0.650000, 0.500000, 0.000000, 3.000000
0.800000, 0.500000, 0.000000, 3.000000
0.950000, 0.500000, 0.000000, 3.000000
1.100000, 0.500000, 0.000000, 3.000000
1.250000, 0.500000, 0.000000, 3.000000
1.400000, 0.500000, 0.000000, 3.000000
1.550000, 0.500000, 0.000000, 3.000000
1.700000, 0.500000, 0.000000, 3.000000
1.850000, 0.500000, 0.000000, 3.000000
2.000000, 0.500000, 0.000000, 3.000000
2.150000, 0.500000, 0.000000, 3.000000
2.300000, 0.500000, 0.000000, 3.000000
2.450000, 0.500000, 0.000000, 3.000000
2.600000, 0.500000, 0.000000, 3.000000
2.750000, 0.500000, 0.000000, 3.000000
2.900000, 0.500000, 0.000000, 3.000000
3.050000, 0.500000, 0.000000, 3.000000
3.200000, 0.500000, 0.000000, 3.000000
3.350000, 0.500000, 0.000000, 3.000000
3.500000, 0.500000, 0.000000, 3.000000
3.650000, 0.500000, 0.000000, 3.000000
3.800000, 0.500000, 0.000000, 3.000000
3.950000, 0.500000, 0.000000, 3.000000
4.100000, 0.500000, 0.000000, 3.000000
4.250000, 0.500000, 0.000000, 3.000000
4.400000, 0.500000, 0.000000, 3.000000
4.550000, 0.500000, 0.000000, 3.000000
4.700000, 0.500000, 0.000000, 3.000000
4.850000, 0.500000, 0.000000, 3.000000
5.000000, 0.500000, 0.000000, 3.000000
5.150000, 0.500000, 0.000000, 3.000000
5.300000, 0.500000, 0.000000, 3.000000
5.450000, 0.500000, 0.000000, 3.000000
5.600000, 0.500000, 0.000000, 3.000000
5.750000, 0.500000, 0.000000, 3.000000
5.900000, 0.500000, 0.000000, 3.000000
6.050000, 0.500000, 0.000000, 3.000000
6.200000, 0.500000, 0.000000, 3.000000
6.350000, 0.500000, 0.000000, 3.000000
6.500000, 0.500000, 0.000000, 3.000000
6.650000, 0.500000, 0.000000, 3.000000
6.800000, 0.500000, 0.000000, 3.000000
6.950000, 0.500000, 0.000000, 3.000000
7.100000, 0.500000, 0.000000, 3.000000
7.250000, 0.500000, 0.000000, 3.000000
7.400000, 0.500000, 0.000000, 3.000000
7.550000, 0.500000, 0.000000, 3.000000
7.700000, 0.500000, 0.000000, 3.000000
7.850000, 0.500000, 0.000000, 3.000000
8.000000, 0.500000, 0.000000, 3.000000
8.150000, 0.500000, 0.000000, 3.000000
8.300000, 0.500000, 0.000000, 3.000000
8.450000, 0.500000, 0.000000, 3.000000
8.600000, 0.500000, 0.000000, 3.000000
8.750000, 0.500000, 0.000000, 3.000000
8.900000, 0.500000, 0.000000, 3.000000
9.049916, 0.502512, 0.102102, 3.000000
9.194705, 0.539484, 0.400553, 3.000000
9.322102, 0.617593, 0.699004, 3.000000
9.420727, 0.729861, 0.997456, 3.000000
9.481770, 0.866260, 1.295907, 3.000000
9.500000, 1.014610, 1.570796, 3.000000
9.500000, 1.164610, 1.570796, 3.000000
9.500000, 1.314610, 1.570796, 3.000000
9.500000, 1.464610, 1.570796, 3.000000
9.500000, 1.614610, 1.570796, 3.000000
9.500000, 1.764610, 1.570796, 3.000000
9.500000, 1.914610, 1.570796, 3.000000
9.500000, 2.064610, 1.570796, 3.000000
9.500000, 2.214610, 1.570796, 3.000000
9.500000, 2.364610, 1.570796, 3.000000
9.500000, 2.514610, 1.570796, 3.000000
9.500000, 2.664610, 1.570796, 3.000000
9.500000, 2.814610, 1.570796, 3.000000
9.500000, 2.964610, 1.570796, 3.000000
9.500000, 3.114610, 1.570796, 3.000000
9.500000, 3.264610, 1.570796, 3.000000
9.500000, 3.414610, 1.570796, 3.000000
9.500000, 3.564610, 1.570796, 3.000000
9.500000, 3.714610, 1.570796, 3.000000
9.500000, 3.864610, 1.570796, 3.000000
9.500000, 4.014610, 1.570796, 3.000000
9.500000, 4.164610, 1.570796, 3.000000
9.500000, 4.314610, 1.570796, 3.000000
9.500000, 4.464610, 1.570796, 3.000000
9.500000, 4.614610, 1.570796, 3.000000
9.500000, 4.764610, 1.570796, 3.000000
9.500000, 4.914610, 1.570796, 3.000000
9.500000, 5.064610, 1.570796, 3.000000
9.500000, 5.214610, 1.570796, 3.000000
9.500000, 5.364610, 1.570796, 3.000000
9.500000, 5.514610, 1.570796, 3.000000
9.500000, 5.664610, 1.570796, 3.000000
9.500000, 5.814610, 1.570796, 3.000000
9.500000, 5.964610, 1.570796, 3.000000
9.500000, 6.114610, 1.570796, 3.000000
9.500000, 6.264610, 1.570796, 3.000000
9.500000, 6.414610, 1.570796, 3.000000
9.500000, 6.564610, 1.570796, 3.000000
9.500000, 6.714610, 1.570796, 3.000000
9.500000, 6.864610, 1.570796, 3.000000
9.500000, 7.014610, 1.570796, 3.000000
9.500000, 7.164610, 1.570796, 3.000000
9.500000, 7.314610, 1.570796, 3.000000
9.500000, 7.464610, 1.570796, 3.000000
9.500000, 7.614610, 1.570796, 3.000000
9.500000, 7.764610, 1.570796, 3.000000
9.500000, 7.914610, 1.570796, 3.000000
9.500000, 8.064610, 1.570796, 3.000000
9.500000, 8.214610, 1.570796, 3.000000
9.500000, 8.364610, 1.570796, 3.000000
9.500000, 8.514610, 1.570796, 3.000000
9.500000, 8.664610, 1.570796, 3.000000
9.500000, 8.814610, 1.570796, 3.000000
9.500000, 8.964610, 1.570796, 3.000000
9.500000, 9.114610, 1.570796, 3.000000
9.500000, 9.264610, 1.570796, 3.000000
9.500000, 9.414610, 1.570796, 3.000000
9.500000, 9.490000, 0.000000, 3.000000
